district	zone	SchoolID	SchName	SchAddress	PINCD	CRCSchAddress	Sch_Type	MuncipalityName	RuralUrban	Udise_Code	ESTDYEAR	CWSNSCH_YN	cwsn_sch_type	School_Deatils_STD	School_Deatils_Landline_Phone	School_Deatils_MobileNO	School_Incharge_Name	School_Incharge_Designation	School_Incharge_MobileNo	Respondent_Name	Respondent_Designation	Respondent_MobileNo	EMAIL	WEBSITE	School_Gender	School_Level	School_Nomenclature	LOWCLASS	HIGHCLASS	Shiftofschool	typeofschool	SCHMGT_Group	SCHMGT	minoritymanagedschool_YN	TYPEofminoritymanagedschool	MEDINSTR1	MEDINSTR2	MEDINSTR3	MEDINSTR4	MTONGUE_YN	LANG1	LANG2	LANG3	LANG4	LANG5	VISITSCRC	workdays_pre_pri	workdays_pri	WORKSDAYS_UPR	WORKSDAYS_SEC	workdays_hsec	sch_hrs_stu_pre_pri_h	sch_hrs_stu_pre_pri_m	sch_hrs_stu_pri_h	sch_hrs_stu_pri_m	sch_hrs_stu_upr_h	sch_hrs_stu_upr_m	sch_hrs_stu_sec_h	sch_hrs_stu_sec_m	sch_hrs_stu_hsec_h	sch_hrs_stu_hsec_m	sch_hrs_tch_pre_pri_h	sch_hrs_tch_pre_pri_m	sch_hrs_tch_pri_h	sch_hrs_tch_pri_m	sch_hrs_tch_upr_h	sch_hrs_tch_upr_m	sch_hrs_tch_sec_h	sch_hrs_tch_sec_m	sch_hrs_tch_hsec_h	sch_hrs_tch_hsec_m
West B	17	1617214	Govt. Sarvodaya Vidyalaya	"Kunwar Singh Nagar, Ranhola, Delhi"	110041	"1757093:-MCD Pratibha Vidyalaya (Girls) , Mundka, Delhi"	Government	South Delhi Municipal Corporation	Urban	7070112103	2011	No		11	28363007	9868129197	BRIJ LAL MEENA	Asst. Head Master/VicePrincipal	9868129197	BRIJ LAL MEENA	Head of the School/In-Charge	9868129197	KSN1617214@INDIA.COM	https://www.edudel.nic.in	Co-Ed.	Sr.Sec	Nur to XII	0	12	General	Co-Ed	A-State Government	Dte.of Education	No		Hindi	English	NA	NA	No	Hindi	English	Sanskrit	NA	NA	12	220	220	220	220	220	5	0	5	0	6	0	6	0	6	0	6	30	6	30	6	30	6	30	6	30
West B	17	1617215	M.R. Bharti Model Sr. Sec. School	"K-53/15, Friends Colony, Mundka, Delhi"	110041	"1757093:-MCD Pratibha Vidyalaya (Girls) , Mundka, Delhi"	DoE_UnAided	North Delhi Municipal Corporation	Urban	7070303008	2006	No		11	65646661	9811952890	ANISHA DEVI	Head Master/Principal	9811952890	GAURAV	School Administration Staff/Official/Clerk	9911998924	mrbhartimodelschool@yahoo.com	http://mrbhartimodel.ztc.in	Co-Ed.	Sr.Sec	Nur to XII	0	12	Morning	Co-Ed	C-Private Unaided	Pvt. Unaided	No		English	NA	NA	NA	Yes	English	Hindi	Sanskrit	NA	NA	0	220	220	220	220	220	5	30	5	30	5	30	6	40	6	40	6	30	6	30	6	30	7	0	7	40
West B	17	1617216	New Rana Public School	"479,Near Shishuwala Talab,Mundka,Delhi"	110041	"1757093:-MCD Pratibha Vidyalaya (Girls) , Mundka, Delhi"	DoE_UnAided	North Delhi Municipal Corporation	Urban	7070303009	2000	No		11	65272733	9818961803	SUSHIL SOLANKI	Head Master/Principal	9818961803	SUSHIL SOLANKI	Head of the School/In-Charge	9821482810	newranapublicschool@gmail.com		Co-Ed.	Middle	Nur to VIII	0	8	Morning	Co-Ed	C-Private Unaided	Pvt. Unaided	No		English	NA	NA	NA	Yes	English	Hindi	Sanskrit	NA	NA	0	200	200	200			5	30	5	30	5	30					6	15	6	15	6	15				
West B	17	1617218	Nathu Ram Convent School	"Shiv Ram Park Ph-II, Nilothi More,Nangloi, Najafgarh Rd, New Delhi"	110041	"1617222:-Govt. Sarvodaya Kanya Vidyalaya, Shiv Ram Park, Nangloi-Najafgarh Road, New Delhi"	DoE_UnAided	South Delhi Municipal Corporation	Urban	7070303208	2002	No		11	28364627	9899096847	PRITI SHARMA	Asst. Head Master/VicePrincipal	9899096847	SACHIN JAISWAL	Teacher	9899798889	nr.convent@gmail.com	https://nrconvent.com	Co-Ed.	Sr.Sec	I to XII	1	12	Morning	Co-Ed	C-Private Unaided	Pvt. Unaided	No		English	NA	NA	NA	Yes	English	Hindi	Sanskrit	NA	NA	0		235	235	235	235			5	45	5	45	5	45	5	45			6	30	6	30	6	30	6	30
West B	17	1617219	Govt. Sarvodaya Bal Vidyalaya	"Nilothi, Delhi"	110041	"1617222:-Govt. Sarvodaya Kanya Vidyalaya, Shiv Ram Park, Nangloi-Najafgarh Road, New Delhi"	Government	North Delhi Municipal Corporation	Urban	7070103202	2011	No		11	28364011	9667564579	SACHIN KUMAR GUPTA	Asst. Head Master/VicePrincipal	9667564579	SACHIN KUMAR GUPTA	Head of the School/In-Charge	9667564579	sbvnilothi@rediffmail.com	https://www.edudel.nic.in	Boys	Sr.Sec	Nur to XII	0	12	Evening	Boy	A-State Government	Dte.of Education	No		Hindi	English	NA	NA	Yes	Hindi	English	Sanskrit	Punjabi	NA	3	220	220	220	220	220	6	0	6	0	6	30	6	30	6	30	6	30	6	30	6	30	6	30	6	30
West B	17	1617220	G.R.M. Public School	"Akash Vihar, Ranhola, Nangloi-Najafgarh Road, Delhi"	110041	"1617222:-Govt. Sarvodaya Kanya Vidyalaya, Shiv Ram Park, Nangloi-Najafgarh Road, New Delhi"	DoE_UnAided	South Delhi Municipal Corporation	Urban	7070312103	2005	No		11	28362092	9350219920	Mrs Sunita Shokeen	Head Master/Principal	9350219920	Mrs Raj Roshni	Teacher	9990995005	grmranholla@gmail.com	http://grmpublic.ztc.in	Co-Ed.	Sr.Sec	Nur to XII	1	12	Morning	Co-Ed	C-Private Unaided	Pvt. Unaided	No		English	NA	NA	NA	Yes	English	Hindi	NA	NA	NA	0	220	220	220	220	220	5	0	5	0	5	0	5	0	5	0	5	30	5	30	5	30	5	30	5	30
West B	17	1617221	Jesus Mary Joseph School	"G-17 area, Paschim Vihar, New Delhi"	110063	"1617008:-Govt. Sarvodaya Vidyalaya, B-4, Paschim Vihar, New Delhi"	DoE_UnAided	North Delhi Municipal Corporation	Urban	7070305707	2007	No		11	45538693	9310170374	Sr. Divya Thomas	Head Master/Principal	9310170374	mathew Kurian	School Administration Staff/Official/Clerk	9999197724	delhijmj15@gmail.com	http://jmjdelhi.in	Co-Ed.	Sr.Sec	Nur to XII	0	12	Morning	Co-Ed	C-Private Unaided	Pvt. Unaided	Yes	Christian	English	NA	NA	NA	Yes	English	Hindi	Sanskrit	French	NA	0	223	223	223	235	235	4	30	6	0	6	0	6	0	6	0	6	30	6	30	6	30	6	30	6	30
West B	17	1617222	Govt. Sarvodaya Kanya Vidyalaya	"Shiv Ram Park, Nangloi-Najafgarh Road, New Delhi"	110041	"1617222:-Govt. Sarvodaya Kanya Vidyalaya, Shiv Ram Park, Nangloi-Najafgarh Road, New Delhi"	Government	North Delhi Municipal Corporation	Urban	7070104311	2012	No		11	28364442	9999519519	Mrs Rekha Chaudhary	Asst. Head Master/VicePrincipal	9999519519	Mrs Rekha Chaudhary	Head of the School/In-Charge	9999519519	GSKVSHIVRAMPARK1617222@GMAIL.COM	https://www.edudel.nic.in	Girls	Sr.Sec	Nur to XII	0	12	Morning	Girls	A-State Government	Dte.of Education	No		Hindi	English	NA	NA	Yes	English	Hindi	Sanskrit	Punjabi	NA	18	220	220	220	220	220	5	0	5	0	6	0	6	0	6	0	6	30	6	30	6	30	6	30	6	30
West B	17	1617223	Govt. Sarvodaya Bal Vidyalaya	"Nihal Vilar, Nangloi, New Delhi"	110041	"1617036:-Govt. Sarvodaya Kanya Vidyalaya, Amalwas, Jawalapuri Camp No.4, New Delhi"	Government	North Delhi Municipal Corporation	Urban	7070104401	2012	No		11	28364442	9911121344	AJEET SINGH KATARIA	Head Master/Principal	9911121344	AJEET SINGH KATARIA	Head of the School/In-Charge	9911121344	gsbvnihal1617223@gmail.com	https://www.edudel.nic.in	Co-Ed.	Sr.Sec	Nur to XII	0	12	General	Co-Ed	A-State Government	Dte.of Education	No		English	Hindi	NA	NA	Yes	Hindi	English	Sanskrit	Punjabi	NA	5	220	220	220	220	220	4	30	5	30	6	0	6	0	6	0	6	30	6	30	6	30	6	30	6	30
West B	17	1617224	Marg Shree School	"Najafgarh Road, Nangloi, Delhi"	110041	"1617010:-Govt. Sarvodaya Kanya Vidyalaya, Nangloi, Delhi"	DoE_UnAided	North Delhi Municipal Corporation	Urban	7070303209	2004	No		11	25943522	9911087670	ANITA YADAV	Head Master/Principal	7701911780	ANITA YADAV	Head of the School/In-Charge	9911087670	margshree@gmail.com	http://margshreeschool.com	Co-Ed.	Secondary	Nur to XII	0	12	Morning	Co-Ed	C-Private Unaided	Pvt. Unaided	No		English	NA	NA	NA	Yes	English	Hindi	Sanskrit	NA	NA	0	220	220	220	220	220	6	0	6	0	6	0	6	0	6	0	6	30	6	30	6	30	6	30	6	30
West B	17	1617225	Bharti Vidhya Niketan Public School	"A-Block, Ranjit Vihar, Chander Vihar, Delhi"	110041	"1617222:-Govt. Sarvodaya Kanya Vidyalaya, Shiv Ram Park, Nangloi-Najafgarh Road, New Delhi"	DoE_UnAided	North Delhi Municipal Corporation	Urban	7070304309	2005	No		11	28364224	9899577077	SAKSHI SHOKEEN	Head Master/Principal	9899577077	SAKSHI SHOKEEN	Head of the School/In-Charge	9910285588			Co-Ed.	Sr.Sec	I to XII	1	12	Morning	Co-Ed	C-Private Unaided	Pvt. Unaided	No		English	NA	NA	NA	Yes	English	Hindi	NA	NA	NA	0		220	220	220	220			6	0	6	0	6	0	6	0			6	0	6	0	6	0	6	0
West B	17	1617226	Sri Lal Convent School	"Pradhan Enclave,Baprola Vihar,Delhi"	110043	"1617222:-Govt. Sarvodaya Kanya Vidyalaya, Shiv Ram Park, Nangloi-Najafgarh Road, New Delhi"	DoE_UnAided	South Delhi Municipal Corporation	Urban	7070312211	2006	No		11	65952122	9999118268	KAVITA	Asst. Head Master/VicePrincipal	9999118268	ANJALA YADAV	School Administration Staff/Official/Clerk	8743043676	CONVENTSRILAL@GMAIL.COM	http://srilalconvent.org	Co-Ed.	Sr.Sec	Nur to XII	1	12	Morning	Co-Ed	C-Private Unaided	Pvt. Unaided	No		English	NA	NA	NA	Yes	English	Hindi	Sanskrit	NA	NA	0	220	220	220	220	220	5	0	5	30	6	0	6	0	6	0	6	30	6	30	6	30	6	30	6	30
West B	17	1617227	Govt. Sarvodaya Bal Vidyalaya	"Main Najafgarh Road, Ranhola, New Delhi"	110041	"1757093:-MCD Pratibha Vidyalaya (Girls) , Mundka, Delhi"	Government	South Delhi Municipal Corporation	Urban	7070112104	2013	No		11	28364688	8802211228	JAGDISH PRASAD 	Asst. Head Master/VicePrincipal	8802211228	BHIM SAN	Teacher	9716419641	OMPC1617227@GMAIL.COM	https://www.edudel.nic.in	Boys	Sr.Sec	Nur to XII	0	12	General	Boy	A-State Government	Dte.of Education	No		Hindi	English	NA	NA	Yes	English	Hindi	Sanskrit	Punjabi	NA	3	210	210	220	220	220	5	30	5	30	6	10	6	10	6	10	6	30	6	30	6	30	6	30	6	30
West B	17	1617228	Amar Convent School	"H-2 Blk, Kunwar Singh Nagar, Ranholla, Delhi"	110041	"1757093:-MCD Pratibha Vidyalaya (Girls) , Mundka, Delhi"	DoE_UnAided	South Delhi Municipal Corporation	Urban	7070312104	2005	No		11	32563802	9711901519	SHEETAL	Head Master/Principal	9540048697	JYOTI	Teacher	9711901519	amarconventschool1617228@gmail.com		Co-Ed.	Middle	I to VIII	1	8	Morning	Co-Ed	C-Private Unaided	Pvt. Unaided	No		English	NA	NA	NA	Yes	English	Hindi	NA	NA	NA	0		214	214					5	0	5	0							6	0	6	0				
West B	17	1617229	Bhatnagar International School	"Bhera Enclave, Paschim Vihar, New Delhi"	110087	"1617036:-Govt. Sarvodaya Kanya Vidyalaya, Amalwas, Jawalapuri Camp No.4, New Delhi"	DoE_UnAided	North Delhi Municipal Corporation	Urban	7070304106	2011	No		11	25262188	9810168886	Ms. Vina Sharma	Head Master/Principal	9810168886	Ms. Vina Sharma	Head of the School/In-Charge	8130668886	bispv2012@gmail.com	https://www.bhatnagarinternationalschoolpv.in	Co-Ed.	Sr.Sec	I to XII	1	12	Morning	Co-Ed	C-Private Unaided	Pvt. Unaided	No		English	NA	NA	NA	Yes	English	Hindi	French	German	NA	0		220	220	220	220			5	0	5	0	5	0	5	0			5	0	5	0	5	0	5	0
West B	17	1617230	B.S. International School	"Plot No-26, Dalip Vihar Nilothi Extn, Delhi"	110041	"1617222:-Govt. Sarvodaya Kanya Vidyalaya, Shiv Ram Park, Nangloi-Najafgarh Road, New Delhi"	DoE_UnAided	North Delhi Municipal Corporation	Urban	7070303211	2006	No		11	28361001	9718311000	ANITA SHOKEEN	Head Master/Principal	9205501961	RAHUL SHARMA	School Administration Staff/Official/Clerk	9718311000	bsis.school@gmail.com	http://bsinternationalschooldelhi.com	Co-Ed.	Middle	Nur to XII	0	12	Morning	Co-Ed	C-Private Unaided	Pvt. Unaided	No		English	NA	NA	NA	Yes	Hindi	English	Sanskrit	Punjabi	NA	0	220	230	230	230	230	4	0	6	0	6	0	6	0	6	0	6	0	6	0	6	0	6	0	6	0
West B	17	1617231	Dhaka Public School	"F-Block, Adhyapak Nagar, Nangloi, New Delhi"	110041	"1617010:-Govt. Sarvodaya Kanya Vidyalaya, Nangloi, Delhi"	DoE_UnAided	North Delhi Municipal Corporation	Urban	7070304407	2009	No		11	25012068	7777877975	SUNITA SHARMA	Head Master/Principal	9717952587	SUNIL KUMAR	School Administration Staff/Official/Clerk	9811315190	dhakapublicschool169@gmail.com		Co-Ed.	Middle	I to VIII	1	8	Morning	Co-Ed	C-Private Unaided	Pvt. Unaided	No		English	NA	NA	NA	Yes	Hindi	English	Sanskrit	NA	NA	0		220	220					6	0	6	0							6	30	6	30				
South West B	22	1617232	English Foundation School	"C-4 Block, Nangli Vihar Extn., Baprola, Najafgarh New Delhi"	110043	"1757102:-MCD Pratibha Vidyalaya New (Girls) , Roshan Pura, B.D.O. Office, Najafgrah, Delhi"	DoE_UnAided	South Delhi Municipal Corporation	Urban	7080313421	2002	No		11	64590367	9990458822	DIPIKA SEHGAL	Head Master/Principal	9910604367	DIPIKA SEHGAL	Head of the School/In-Charge	9212140367			Co-Ed.	Middle	Nur to VIII	0	8	Morning	Co-Ed	C-Private Unaided	Pvt. Unaided	No		English	NA	NA	NA	Yes	Hindi	English	Sanskrit	NA	NA	0	225	225	225			6	10	6	10	6	10					6	50	6	50	6	50				
West B	17	1617233	Drone International School	"Tilangpur Kotla,Nangloi-Najafgarh Main Road,Delhi"	110043	"1757093:-MCD Pratibha Vidyalaya (Girls) , Mundka, Delhi"	DoE_UnAided	South Delhi Municipal Corporation	Urban	7070312106	2006	No		11	92129709	9212970921	Mrs Seema Malik	Head Master/Principal	9212970921	Mrs. Rajni	School Administration Staff/Official/Clerk	9212970921	droneschool11@gmail.com		Co-Ed.	Middle	Nur to VIII	0	8	Morning	Co-Ed	C-Private Unaided	Pvt. Unaided	No		English	NA	NA	NA	Yes	English	Hindi	NA	NA	NA	0	224	224	226			5	30	5	30	5	45					6	0	6	0	6	0				
West B	17	1617234	GALAXY PUBLIC SCHOOL	"B 109, Rajdhani Park, Nangloi, Delhi"	110041	"1617008:-Govt. Sarvodaya Vidyalaya, B-4, Paschim Vihar, New Delhi"	DoE_UnAided	North Delhi Municipal Corporation	Urban	7070303210	2006	No		11	25012068	9211223040	NAVEEN SINGH GULERIA	Head Master/Principal	9871174274	PREETI KAUSHIK	Teacher	9211223040	galaxypublicschool41@gmail.com		Co-Ed.	Middle	Nur to VIII	1	8	Morning	Co-Ed	C-Private Unaided	Pvt. Unaided	No		English	NA	NA	NA	Yes	English	Hindi	NA	NA	NA	0	220	220	220			6	0	6	0	6	0					7	0	7	0	7	0				
West B	17	1617235	SHIV PUBLIC SCHOOL	"Plot No.188-201, Kh.No.64/21/1, C 2/3 Nangli Vihar, New Delhi"	110043	"1617222:-Govt. Sarvodaya Kanya Vidyalaya, Shiv Ram Park, Nangloi-Najafgarh Road, New Delhi"	DoE_UnAided	South Delhi Municipal Corporation	Urban	7070312212	2011	No		11	73034800	9310544023	DINESH KUMAR	Head Master/Principal	7303480015	ALKA MAITHIL	School Administration Staff/Official/Clerk	9310544023	shivpublicschool2011@gmail.com		Co-Ed.	Middle	Nur to VIII	0	8	Morning	Co-Ed	C-Private Unaided	Pvt. Unaided	No		English	NA	NA	NA	Yes	Hindi	English	Sanskrit	NA	NA	0	230	230	230			5	0	5	0	5	0					6	0	6	0	6	0				
West B	17	1617236	H. D. SEHRAWAT PUBLIC SCHOOL	"71-72, Satyam vihar, Chanchal Park, Najafgarh Road, New Delhi"	110043	"1757093:-MCD Pratibha Vidyalaya (Girls) , Mundka, Delhi"	DoE_UnAided	North Delhi Municipal Corporation	Urban	7070303010	2004	No		11	65101189	9958634100	NEELAM SEHRAWAT	Head Master/Principal	9958634100	RAVINDER SEHRAWAT	Head of the School/In-Charge	9958631100	hdsps1988@gmail.com		Co-Ed.	Middle	Nur to VIII	0	8	Morning	Co-Ed	C-Private Unaided	Pvt. Unaided	No		English	NA	NA	NA	Yes	English	Hindi	Sanskrit	NA	NA	0	210	210	220			4	30	4	30	6	0					6	0	6	0	6	0				
West B	17	1617237	Saudamini Public School	Plot No-17 Jai Vihar (Najafgarh - Nangoli Rd.) New Delhi	110043	"1617222:-Govt. Sarvodaya Kanya Vidyalaya, Shiv Ram Park, Nangloi-Najafgarh Road, New Delhi"	DoE_UnAided	South Delhi Municipal Corporation	Urban	7070312215	2002	No		11	65462688	9315084537	PRABHJOT SAINI	Head Master/Principal	9891899777	MRS RUBY	Head of the School/In-Charge	9315084537	saudamnipublicschool@gmail.com	http://saudamnipublicschool.in	Co-Ed.	Middle	Nur to V	0	5	Morning	Co-Ed	C-Private Unaided	Pvt. Unaided	No		English	NA	NA	NA	Yes	English	Hindi	NA	NA	NA	0	210	210				5	0	5	0							5	0	5	0						
West B	17	1617238	M.S.Memorial Public School	"E 106, Saini Vihar, Laxmi Park, Nangloi, Delhi"	110041	"1617010:-Govt. Sarvodaya Kanya Vidyalaya, Nangloi, Delhi"	DoE_UnAided	North Delhi Municipal Corporation	Urban	7070304312	2014	No		11	25943878	9250266204	MRS SHILPA SAINI	Head Master/Principal	9250024002	MRS RAJIV SAINI	Head of the School/In-Charge	9891174338	msmemorialpublicschool@yahoo.in	http://www.msmemorialpublicschool.in	Co-Ed.	Middle	Nur to VIII	0	8	Morning	Co-Ed	C-Private Unaided	Pvt. Unaided	No		English	NA	NA	NA	Yes	Hindi	English	Sanskrit	NA	NA	0	235	235	235			4	30	5	45	6	0					6	30	6	30	6	30				
West B	17	1617239	Rao Sher Singh Memorial Public School	"Nilothi Mor, Nangloi, Delhi"	110041	"1617008:-Govt. Sarvodaya Vidyalaya, B-4, Paschim Vihar, New Delhi"	DoE_UnAided	North Delhi Municipal Corporation	Urban	7070304314	2011	No		11	28361700	9211979100	MS.Neha Yadav	Head Master/Principal	9211979100	MS.Neha Yadav	Head of the School/In-Charge	9211979100	satvirsinghrss@gmail.com		Co-Ed.	Middle	I to VIII	1	8	General	Co-Ed	C-Private Unaided	Pvt. Unaided	No		English	NA	NA	NA	Yes	English	Hindi	NA	NA	NA	0		220	220					5	30	5	30							6	0	6	0				
West B	17	1617240	G.R.M.Model School	"Laxmi Park, Nangloi, New Delhi"	110041	"1617010:-Govt. Sarvodaya Kanya Vidyalaya, Nangloi, Delhi"	DoE_UnAided	North Delhi Municipal Corporation	Urban	7070304311	2014	No		11	25942324	9643888733	POOJA	Head Master/Principal	9643888733	LALIT KUMAR	School Administration Staff/Official/Clerk	8826026291	grmmodel@gmail.com		Co-Ed.	Middle	I to VIII	1	8	Morning	Co-Ed	C-Private Unaided	Pvt. Unaided	No		English	NA	NA	NA	Yes	English	Hindi	NA	NA	NA	0		219	219					5	0	5	0							6	0	6	0				
West B	17	1617241	Royal International School	"Kotla Vihar Ph-II, Baprola, New Delhi"	110043	"1757093:-MCD Pratibha Vidyalaya (Girls) , Mundka, Delhi"	DoE_UnAided	South Delhi Municipal Corporation	Urban	7070312107	2014	No		11	65568506	8468092788	Ms shalini chhibber	Head Master/Principal	9899108506	Ms shalini chhibber	Head of the School/In-Charge	9899108506	rylintlschool@gmail.com	https://royalinternationalschooldelhi.in	Co-Ed.	Sr.Sec	Nur to XII	0	12	Morning	Co-Ed	C-Private Unaided	Pvt. Unaided	No		English	NA	NA	NA	Yes	English	Hindi	Sanskrit	NA	NA	0	227	227	227	227	227	5	30	5	30	5	30	5	30	5	30	6	0	6	0	6	0	6	0	6	0
West B	17	1617242	St.Rose Public School	"Plot No.100 U Block, Nihal Vihar, New Delhi"	110043	"1617008:-Govt. Sarvodaya Vidyalaya, B-4, Paschim Vihar, New Delhi"	DoE_UnAided	North Delhi Municipal Corporation	Urban	7070304408	2014	No		11	28363636	7678255461	Kavita Fulara	Head Master/Principal	9625571002	Asha Fulara	Head of the School/In-Charge	7678242498	st.rosepublicschool@yahoo.in	https://stroseschools.org	Co-Ed.	Middle	Nur to VIII	0	8	Morning	Co-Ed	C-Private Unaided	Pvt. Unaided	No		English	NA	NA	NA	Yes	English	Hindi	NA	NA	NA	0	227	227	227			5	0	5	0	5	0					6	0	6	0	6	0				
West B	17	1617243	Emmanuel Mission school	"B 72/13 Ambica Enclave, Nihal Vihar, Nangloi, New Delhi"	110041	"1617008:-Govt. Sarvodaya Vidyalaya, B-4, Paschim Vihar, New Delhi"	DoE_UnAided	North Delhi Municipal Corporation	Urban	7070304411	2014	No		11	64454664	8929693117	R. C. JEYALAKSHMI	Head Master/Principal	9891213101	" R.C,JEYALAKSHMI"	Head of the School/In-Charge	9643986630	emmanuelmissionschoolelhi@gamil.com		Co-Ed.	Middle	Nur to VIII	0	8	General	Co-Ed	C-Private Unaided	Pvt. Unaided	No		English	NA	NA	NA	Yes	Hindi	English	Sanskrit	NA	NA	0	220	220	223			3	30	5	15	5	15					6	50	6	50	6	50				
West B	17	1617244	Great India Public School	"R Block Nihal Vihar, New Delhi"	110041	"1617008:-Govt. Sarvodaya Vidyalaya, B-4, Paschim Vihar, New Delhi"	DoE_UnAided	North Delhi Municipal Corporation	Urban	7070304409	2014	No		11	25982853	8920536103	AishwarIya Kumar Sharma	Head Master/Principal	8920536103	AishwarIya Kumar Sharma 	Head of the School/In-Charge	8920536103			Co-Ed.	Middle	Nur to VIII	1	8	Morning	Co-Ed	C-Private Unaided	Pvt. Unaided	No		English	NA	NA	NA	Yes	Hindi	English	NA	NA	NA	0	185	185	185			5	0	5	0	5	0					6	0	6	0	6	0				
West B	17	1617245	Divyansh Public School	"C-20, Village Mundka, Gali No 6, Amar Colony, New Delhi"	110043	"1757093:-MCD Pratibha Vidyalaya (Girls) , Mundka, Delhi"	DoE_UnAided	North Delhi Municipal Corporation	Urban	7070303011	2013	No		11	25943446	9873439664	SEEMA BHATI	Head Master/Principal	9873439664	VINOD BHATI	Head of the School/In-Charge	9873239664	divyansh.schoolgroup@gmail.com		Co-Ed.	Middle	Nur to VIII	0	8	Morning	Co-Ed	C-Private Unaided	Pvt. Unaided	No		English	NA	NA	NA	Yes	English	Hindi	Sanskrit	NA	NA	0	200	200	200			6	0	6	0	6	0					6	30	6	30	6	30				
South West B	22	1617246	Shri F.M.S.Public School	"Jai Vihar Part-II, Najafgarh, New Delhi"	110043	"1757110:-MCD Primary School (Co-ed) , Gopal Nagar, Najafgarh, Delhi"	DoE_UnAided	South Delhi Municipal Corporation	Urban	7080313924	2014	No		11	45123732	7048966306	RAJESH DESWAL	Acting Head Teacher	9990013305	RAJESH DESWAL	Teacher	9718363514			Co-Ed.	Middle	I to V	1	5	Morning	Co-Ed	C-Private Unaided	Pvt. Unaided	No		English	NA	NA	NA	Yes	Hindi	English	NA	NA	NA	0		220						5	30									6	0						
West B	17	1617247	R.B.M. Public School	"Vill.Bakkarwala P.O.Mundka, New Delhi"	110041	"1617222:-Govt. Sarvodaya Kanya Vidyalaya, Shiv Ram Park, Nangloi-Najafgarh Road, New Delhi"	DoE_UnAided	South Delhi Municipal Corporation	Urban	7070312218	2014	No		11	25318735	9811883691	POONAM	Head Master/Principal	9811883691	POONAM	Head of the School/In-Charge	9811883691			Co-Ed.	Middle	Nur to VIII	0	8	Morning	Co-Ed	C-Private Unaided	Pvt. Unaided	No		English	NA	NA	NA	Yes	English	Hindi	Sanskrit	NA	NA	0	234	234	234			6	0	6	0	6	0					6	30	6	30	6	30				
West B	17	1617248	Pearl Public School	"RZ H Block 94 Nihal Vihar, Delhi"	110041	"1617008:-Govt. Sarvodaya Vidyalaya, B-4, Paschim Vihar, New Delhi"	DoE_UnAided	North Delhi Municipal Corporation	Urban	7070304410	2014	No		11	93151376	9315137659	MRS SUNITA SHARMA	Head Master/Principal	9315137659	MRS PRITI	Teacher	8810207595	pearlpublicschool2004@gmail.com		Co-Ed.	Middle	I to VIII	1	8	Morning	Co-Ed	C-Private Unaided	Pvt. Unaided	No		Hindi	English	NA	NA	Yes	English	Hindi	Sanskrit	NA	NA	0		230	230					5	30	5	30							6	0	6	0				
West B	17	1617249	R.K. Model School	"213, Kotla Vihar, Phase-II, Delhi"	110043	"1757093:-MCD Pratibha Vidyalaya (Girls) , Mundka, Delhi"	DoE_UnAided	South Delhi Municipal Corporation	Urban	7070312110	2009	No		11	84590911	8459091117	Sangeeta sharma	Head Master/Principal	9818017664	Sangeeta sharma	Head of the School/In-Charge	9818017664	rkmschoolnd43@gmail.com		Co-Ed.	Middle	Nur to VIII	0	8	Morning	Co-Ed	C-Private Unaided	Pvt. Unaided	No		English	NA	NA	NA	Yes	English	Hindi	Sanskrit	NA	NA	0	220	220	220			5	30	5	30	5	30					6	0	6	0	6	0				
West B	17	1617250	GURU HARIKISHAN PUBLIC SCHOOL	"G-8, Chander Vihar, Nihal Vihar, New Delhi"	110041	"1617008:-Govt. Sarvodaya Vidyalaya, B-4, Paschim Vihar, New Delhi"	DoE_UnAided	North Delhi Municipal Corporation	Urban	7070304412	2014	No		11	65668891	9667325758	Ms.Ranjeet Kaur	Head Master/Principal	9999109956	MS DINKY SATIA	Teacher	9015520002	ghpsnihal123@gmail.com	https://ghkpschool.in	Co-Ed.	Middle	I to VIII	1	8	Morning	Co-Ed	C-Private Unaided	Pvt. Unaided	Yes	Sikhs	English	NA	NA	NA	Yes	English	Hindi	Punjabi	NA	NA	0		220	220					6	0	6	0							7	0	7	0				
West B	17	1617251	Nav Shiv Shakti Public School	"25-25, Satyam Vihar, Chanchal Park, Nangloi Najafgarh Rd, Delhi"	110041	"1757093:-MCD Pratibha Vidyalaya (Girls) , Mundka, Delhi"	DoE_UnAided	North Delhi Municipal Corporation	Urban	7070304313	1995	No		11	65235033	9873694855	KANCHAN	Asst. Head Master/VicePrincipal	9773715536	RAJWANTI	Teacher	9953784635	navshivshaktipublicschool12@gmail.com		Co-Ed.	Middle	Nur to VIII	0	8	General	Co-Ed	C-Private Unaided	Pvt. Unaided	No		Hindi	NA	NA	NA	Yes	English	Hindi	Sanskrit	NA	NA	0	234	234	234			5	0	5	0	5	0					6	0	6	0	6	0				
